koi_period,koi_duration,koi_depth,koi_prad,koi_impact,koi_snr,koi_steff,koi_slogg,koi_srad,koi_disposition,period,duration,depth,prad,impact,snr,steff,slogg,srad,disposition,mission,prediction,confidence,confirmed_label
282.9656538,21.4259,467860.0,71.61,0.426,1365.9,5999.0,4.494,0.959,FALSE POSITIVE,282.9656538,21.4259,467860.0,71.61,0.426,1365.9,5999.0,4.494,0.959,FALSE POSITIVE,kepler,FALSE POSITIVE,0.99898416,FALSE POSITIVE
37.32030954,6.9616,4325.0,36.96,1.282,171.3,5910.0,4.505,0.94,FALSE POSITIVE,37.32030954,6.9616,4325.0,36.96,1.282,171.3,5910.0,4.505,0.94,FALSE POSITIVE,kepler,FALSE POSITIVE,0.5242493,FALSE POSITIVE
36.566324,4.832,2943.0,15.41,0.018,8.1,5294.0,3.599,2.884,CANDIDATE,36.566324,4.832,2943.0,15.41,0.018,8.1,5294.0,3.599,2.884,CANDIDATE,kepler,CANDIDATE,0.52414167,CANDIDATE
5.889372452,4.94674,56841.0,50.78,0.403,4146.7,7249.0,3.993,2.071,FALSE POSITIVE,5.889372452,4.94674,56841.0,50.78,0.403,4146.7,7249.0,3.993,2.071,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9606599,FALSE POSITIVE
2.581595167,4.9153,171130.0,40.94,0.124,338.2,5720.0,4.407,0.989,FALSE POSITIVE,2.581595167,4.9153,171130.0,40.94,0.124,338.2,5720.0,4.407,0.989,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9451665,FALSE POSITIVE
20.5736113,11.222,76.0,3.86,0.032,12.3,5440.0,3.404,4.524,CANDIDATE,20.5736113,11.222,76.0,3.86,0.032,12.3,5440.0,3.404,4.524,CANDIDATE,kepler,CANDIDATE,0.5460011,CANDIDATE
0.566801886,5.733,5.9,0.54,0.3733,16.3,7589.0,4.023,2.169,FALSE POSITIVE,0.566801886,5.733,5.9,0.54,0.3733,16.3,7589.0,4.023,2.169,FALSE POSITIVE,kepler,FALSE POSITIVE,0.46026185,FALSE POSITIVE
180.71809,10.85,31.2,1.28,0.8856,8.6,7608.0,4.08,1.991,FALSE POSITIVE,180.71809,10.85,31.2,1.28,0.8856,8.6,7608.0,4.08,1.991,CANDIDATE,kepler,CANDIDATE,0.5024484,CANDIDATE
6.5583706,3.286,136.0,39.06,1.213,18.1,6144.0,4.083,1.606,FALSE POSITIVE,6.5583706,3.286,136.0,39.06,1.213,18.1,6144.0,4.083,1.606,CONFIRMED,kepler,CONFIRMED,0.4019564,CONFIRMED
434.39148,13.02,120.3,1.59,0.9936,10.4,5971.0,4.514,0.868,FALSE POSITIVE,434.39148,13.02,120.3,1.59,0.9936,10.4,5971.0,4.514,0.868,FALSE POSITIVE,kepler,FALSE POSITIVE,0.4138613,FALSE POSITIVE
71.1577054,4.85,,,,,,,,FALSE POSITIVE,71.1577054,4.85,,,,,,,,CONFIRMED,kepler,CONFIRMED,0.5036675,CONFIRMED
73.26417,5.54,38.4,1.32,0.4719,3.0,5424.0,3.832,2.11,FALSE POSITIVE,73.26417,5.54,38.4,1.32,0.4719,3.0,5424.0,3.832,2.11,CONFIRMED,kepler,CONFIRMED,0.45948207,CONFIRMED
11.3220104,5.86,17.1,0.91,0.1749,8.1,6003.0,3.825,2.193,CONFIRMED,11.3220104,5.86,17.1,0.91,0.1749,8.1,6003.0,3.825,2.193,CANDIDATE,kepler,CANDIDATE,0.4381093,CANDIDATE
681.9363102,7.94066,186530.0,61.52,0.828,5388.3,6095.0,4.427,1.035,FALSE POSITIVE,681.9363102,7.94066,186530.0,61.52,0.828,5388.3,6095.0,4.427,1.035,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9973033,FALSE POSITIVE
0.705891195,5.281,15.0,1.0,0.511,32.9,10346.0,4.077,2.449,FALSE POSITIVE,0.705891195,5.281,15.0,1.0,0.511,32.9,10346.0,4.077,2.449,FALSE POSITIVE,kepler,FALSE POSITIVE,0.8500638,FALSE POSITIVE
377.88909,9.259,92.8,3.17,0.1164,11.6,9030.0,3.822,3.218,FALSE POSITIVE,377.88909,9.259,92.8,3.17,0.1164,11.6,9030.0,3.822,3.218,FALSE POSITIVE,kepler,FALSE POSITIVE,0.6272943,FALSE POSITIVE
199.21638,9.23,62.5,2.36,0.5,10.6,8914.0,3.896,2.867,FALSE POSITIVE,199.21638,9.23,62.5,2.36,0.5,10.6,8914.0,3.896,2.867,FALSE POSITIVE,kepler,FALSE POSITIVE,0.6366949,FALSE POSITIVE
121.70747,1.37,98.2,3.02,0.9778,6.9,6362.0,3.858,2.27,FALSE POSITIVE,121.70747,1.37,98.2,3.02,0.9778,6.9,6362.0,3.858,2.27,CANDIDATE,kepler,CANDIDATE,0.4201578,CANDIDATE
273.528359,22.346,408.5,115.4,1.363,32.1,7682.0,3.838,2.783,FALSE POSITIVE,273.528359,22.346,408.5,115.4,1.363,32.1,7682.0,3.838,2.783,FALSE POSITIVE,kepler,FALSE POSITIVE,0.52910155,FALSE POSITIVE
3.88258905,2.741,57.8,0.78,0.553,13.2,5780.0,4.438,1.0,FALSE POSITIVE,3.88258905,2.741,57.8,0.78,0.553,13.2,5780.0,4.438,1.0,CONFIRMED,kepler,CONFIRMED,0.4668041,CONFIRMED
135.57186,9.94,41.2,0.83,0.2687,5.7,6070.0,4.117,1.277,FALSE POSITIVE,135.57186,9.94,41.2,0.83,0.2687,5.7,6070.0,4.117,1.277,CONFIRMED,kepler,CONFIRMED,0.5240219,CONFIRMED
0.954388314,6.26,57.2,2.27,0.737,56.3,7056.0,3.813,2.785,CANDIDATE,0.954388314,6.26,57.2,2.27,0.737,56.3,7056.0,3.813,2.785,CANDIDATE,kepler,CANDIDATE,0.42510936,CANDIDATE
173.06929,12.84,576.7,30.29,1.1262,19.9,7296.0,4.103,1.818,FALSE POSITIVE,173.06929,12.84,576.7,30.29,1.1262,19.9,7296.0,4.103,1.818,CANDIDATE,kepler,CANDIDATE,0.48507693,CANDIDATE
1.039046871,1.689,24.4,0.48,0.096,9.3,5689.0,4.422,0.976,FALSE POSITIVE,1.039046871,1.689,24.4,0.48,0.096,9.3,5689.0,4.422,0.976,CONFIRMED,kepler,CONFIRMED,0.48987147,CONFIRMED
0.607538435,5.549,34.9,1.34,0.9849,30.4,7076.0,4.147,1.691,FALSE POSITIVE,0.607538435,5.549,34.9,1.34,0.9849,30.4,7076.0,4.147,1.691,FALSE POSITIVE,kepler,FALSE POSITIVE,0.37577078,FALSE POSITIVE
0.98762513,1.127,28.6,1.14,0.547,14.8,9456.0,4.172,2.022,FALSE POSITIVE,0.98762513,1.127,28.6,1.14,0.547,14.8,9456.0,4.172,2.022,FALSE POSITIVE,kepler,FALSE POSITIVE,0.84599876,FALSE POSITIVE
113.0707574,9.03,,,,,,,,FALSE POSITIVE,113.0707574,9.03,,,,,,,,CONFIRMED,kepler,CONFIRMED,0.4131235,CONFIRMED
66.713573,4.487,63.9,0.98,0.4916,6.7,6745.0,4.361,1.182,FALSE POSITIVE,66.713573,4.487,63.9,0.98,0.4916,6.7,6745.0,4.361,1.182,CONFIRMED,kepler,CONFIRMED,0.3826956,CONFIRMED
135.223193,8.989,56.3,0.92,0.0177,8.9,6181.0,4.279,1.227,FALSE POSITIVE,135.223193,8.989,56.3,0.92,0.0177,8.9,6181.0,4.279,1.227,CONFIRMED,kepler,CONFIRMED,0.50458896,CONFIRMED
195.7093855,10.78,,,,,,,,FALSE POSITIVE,195.7093855,10.78,,,,,,,,CANDIDATE,kepler,CANDIDATE,0.3587393,CANDIDATE
27.6775212,2.513,293.9,23.04,1.238,12.3,5797.0,4.563,0.828,FALSE POSITIVE,27.6775212,2.513,293.9,23.04,1.238,12.3,5797.0,4.563,0.828,FALSE POSITIVE,kepler,FALSE POSITIVE,0.46354216,FALSE POSITIVE
35.2340413,11.874,465.5,2.21,0.2713,14.7,6295.0,4.456,1.014,FALSE POSITIVE,35.2340413,11.874,465.5,2.21,0.2713,14.7,6295.0,4.456,1.014,CANDIDATE,kepler,CANDIDATE,0.4146659,CANDIDATE
20.9794338,3.762,2388.2,24.76,1.284,32.2,5182.0,4.601,0.666,FALSE POSITIVE,20.9794338,3.762,2388.2,24.76,1.284,32.2,5182.0,4.601,0.666,CONFIRMED,kepler,CONFIRMED,0.45036453,CONFIRMED
15.6937855,5.149,367.7,1.99,0.2227,14.2,5868.0,4.397,1.037,FALSE POSITIVE,15.6937855,5.149,367.7,1.99,0.2227,14.2,5868.0,4.397,1.037,CONFIRMED,kepler,CONFIRMED,0.58060056,CONFIRMED
5.77451117,3.752,156.3,1.87,0.348,11.2,5821.0,4.127,1.492,CANDIDATE,5.77451117,3.752,156.3,1.87,0.348,11.2,5821.0,4.127,1.492,CONFIRMED,kepler,CONFIRMED,0.59229505,CONFIRMED
20.73376301,5.8043,104600.0,54.58,0.993,97.3,5780.0,4.438,1.0,FALSE POSITIVE,20.73376301,5.8043,104600.0,54.58,0.993,97.3,5780.0,4.438,1.0,FALSE POSITIVE,kepler,FALSE POSITIVE,0.8741551,FALSE POSITIVE
63.571688,6.01,591.0,2.14,0.7182,5.4,5504.0,4.572,0.819,FALSE POSITIVE,63.571688,6.01,591.0,2.14,0.7182,5.4,5504.0,4.572,0.819,CONFIRMED,kepler,CONFIRMED,0.42770755,CONFIRMED
338.20075,15.23,678.2,2.08,0.2434,11.1,5381.0,4.575,0.811,FALSE POSITIVE,338.20075,15.23,678.2,2.08,0.2434,11.1,5381.0,4.575,0.811,CANDIDATE,kepler,CANDIDATE,0.44397318,CANDIDATE
124.922516,11.942,498.7,3.37,0.943,24.4,5970.0,4.317,1.2,CONFIRMED,124.922516,11.942,498.7,3.37,0.943,24.4,5970.0,4.317,1.2,CONFIRMED,kepler,CONFIRMED,0.40377793,CONFIRMED
1.303570451,2.28163,332340.0,235.58,0.548,573.2,4884.0,3.279,3.584,FALSE POSITIVE,1.303570451,2.28163,332340.0,235.58,0.548,573.2,4884.0,3.279,3.584,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9866076,FALSE POSITIVE
3.72277264,15.869,1114.6,22.78,1.2672,58.1,5333.0,4.633,0.688,FALSE POSITIVE,3.72277264,15.869,1114.6,22.78,1.2672,58.1,5333.0,4.633,0.688,FALSE POSITIVE,kepler,FALSE POSITIVE,0.5750897,FALSE POSITIVE
3.886730304,16.1723,372420.0,61.58,0.0,280.6,5780.0,4.438,1.0,FALSE POSITIVE,3.886730304,16.1723,372420.0,61.58,0.0,280.6,5780.0,4.438,1.0,FALSE POSITIVE,kepler,FALSE POSITIVE,0.992523,FALSE POSITIVE
49.5740154,63.196,8772.9,5.01,0.472,200.6,4040.0,4.714,0.527,FALSE POSITIVE,49.5740154,63.196,8772.9,5.01,0.472,200.6,4040.0,4.714,0.527,FALSE POSITIVE,kepler,FALSE POSITIVE,0.968207,FALSE POSITIVE
10.42360821,5.404,878.3,1.67,0.001,18.7,4260.0,4.663,0.58,FALSE POSITIVE,10.42360821,5.404,878.3,1.67,0.001,18.7,4260.0,4.663,0.58,CONFIRMED,kepler,CONFIRMED,0.61962414,CONFIRMED
10.1384691,4.026,92.8,0.74,0.207,9.1,5483.0,4.589,0.779,CANDIDATE,10.1384691,4.026,92.8,0.74,0.207,9.1,5483.0,4.589,0.779,CONFIRMED,kepler,CONFIRMED,0.5445512,CONFIRMED
85.517344,9.331,270.2,3.04,0.944,12.9,5592.0,4.115,1.451,CONFIRMED,85.517344,9.331,270.2,3.04,0.944,12.9,5592.0,4.115,1.451,CONFIRMED,kepler,CONFIRMED,0.5458278,CONFIRMED
161.2529031,24.3711,94008.0,59.07,0.227,576.6,9341.0,4.222,1.87,FALSE POSITIVE,161.2529031,24.3711,94008.0,59.07,0.227,576.6,9341.0,4.222,1.87,FALSE POSITIVE,kepler,FALSE POSITIVE,0.7594053,FALSE POSITIVE
0.761119678,1.43,1112.0,27.81,1.129,9.7,6911.0,4.038,1.501,FALSE POSITIVE,0.761119678,1.43,1112.0,27.81,1.129,9.7,6911.0,4.038,1.501,FALSE POSITIVE,kepler,FALSE POSITIVE,0.48260665,FALSE POSITIVE
94.212787,14.48,55654.0,35.89,0.001,112.3,6911.0,4.038,1.501,FALSE POSITIVE,94.212787,14.48,55654.0,35.89,0.001,112.3,6911.0,4.038,1.501,FALSE POSITIVE,kepler,FALSE POSITIVE,0.46324864,FALSE POSITIVE
8.6040858,3.01,87.6,0.94,0.4146,6.4,6250.0,4.472,0.986,CANDIDATE,8.6040858,3.01,87.6,0.94,0.4146,6.4,6250.0,4.472,0.986,CONFIRMED,kepler,CONFIRMED,0.41081682,CONFIRMED
1.330333096,5.045,61867.0,24.3,0.692,700.5,5984.0,4.521,0.906,FALSE POSITIVE,1.330333096,5.045,61867.0,24.3,0.692,700.5,5984.0,4.521,0.906,FALSE POSITIVE,kepler,FALSE POSITIVE,0.8694608,FALSE POSITIVE
1.140133012,9.251,223.2,126.77,1.181,63.4,6715.0,3.211,5.97,FALSE POSITIVE,1.140133012,9.251,223.2,126.77,1.181,63.4,6715.0,3.211,5.97,CANDIDATE,kepler,CANDIDATE,0.46684635,CANDIDATE
7.946367138,2.58667,278090.0,36.01,0.636,1228.9,4789.0,4.678,0.573,FALSE POSITIVE,7.946367138,2.58667,278090.0,36.01,0.636,1228.9,4789.0,4.678,0.573,FALSE POSITIVE,kepler,FALSE POSITIVE,0.99500185,FALSE POSITIVE
16.832079803,7.79748,48375.0,61.35,0.218,5156.6,6300.0,3.646,2.755,FALSE POSITIVE,16.832079803,7.79748,48375.0,61.35,0.218,5156.6,6300.0,3.646,2.755,FALSE POSITIVE,kepler,FALSE POSITIVE,0.90369713,FALSE POSITIVE
7.346159047,6.5974,121810.0,44.48,0.945,2541.2,5616.0,4.574,0.81,FALSE POSITIVE,7.346159047,6.5974,121810.0,44.48,0.945,2541.2,5616.0,4.574,0.81,FALSE POSITIVE,kepler,FALSE POSITIVE,0.975601,FALSE POSITIVE
26.2402438,3.024,174.0,1.16,0.36,7.9,5649.0,4.45,0.875,FALSE POSITIVE,26.2402438,3.024,174.0,1.16,0.36,7.9,5649.0,4.45,0.875,CONFIRMED,kepler,CONFIRMED,0.52216923,CONFIRMED
10.738427243,2.3544,1684.2,6.96,0.036,112.8,6180.0,4.007,1.686,FALSE POSITIVE,10.738427243,2.3544,1684.2,6.96,0.036,112.8,6180.0,4.007,1.686,CONFIRMED,kepler,CONFIRMED,0.3934009,CONFIRMED
65.415183,4.224,417.1,1.31,0.377,8.9,4348.0,4.62,0.646,CANDIDATE,65.415183,4.224,417.1,1.31,0.377,8.9,4348.0,4.62,0.646,CONFIRMED,kepler,CONFIRMED,0.62033665,CONFIRMED
72.28198,2.478,1265.0,13.11,0.2405,5.4,7694.0,3.631,3.627,CANDIDATE,72.28198,2.478,1265.0,13.11,0.2405,5.4,7694.0,3.631,3.627,FALSE POSITIVE,kepler,FALSE POSITIVE,0.5654823,FALSE POSITIVE
23.832382513,7.06068,279000.0,63.78,0.664,2389.2,5722.0,4.454,1.0,FALSE POSITIVE,23.832382513,7.06068,279000.0,63.78,0.664,2389.2,5722.0,4.454,1.0,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9972863,FALSE POSITIVE
1.428766771,3.9753,92.2,1.01,0.354,3.6,6197.0,4.449,1.035,FALSE POSITIVE,1.428766771,3.9753,92.2,1.01,0.354,3.6,6197.0,4.449,1.035,CONFIRMED,kepler,CONFIRMED,0.4994126,CONFIRMED
14.5567427,1.421,185.1,1.38,0.4308,8.9,6153.0,4.471,0.993,FALSE POSITIVE,14.5567427,1.421,185.1,1.38,0.4308,8.9,6153.0,4.471,0.993,CANDIDATE,kepler,CANDIDATE,0.3628261,CANDIDATE
1.106560721,2.64151,253680.0,47.63,0.531,643.6,6205.0,4.534,0.873,FALSE POSITIVE,1.106560721,2.64151,253680.0,47.63,0.531,643.6,6205.0,4.534,0.873,FALSE POSITIVE,kepler,FALSE POSITIVE,0.98542607,FALSE POSITIVE
0.721624431,2.54242,157750.0,40.61,0.855,514.4,5067.0,4.565,0.715,FALSE POSITIVE,0.721624431,2.54242,157750.0,40.61,0.855,514.4,5067.0,4.565,0.715,FALSE POSITIVE,kepler,FALSE POSITIVE,0.957221,FALSE POSITIVE
371.70965709,4.65,,,,,,,,CANDIDATE,371.70965709,4.65,,,,,,,,CANDIDATE,kepler,CANDIDATE,0.41670942,CANDIDATE
10.81589054,4.73495,45400.0,32.48,0.219,4313.4,6269.0,4.109,1.508,FALSE POSITIVE,10.81589054,4.73495,45400.0,32.48,0.219,4313.4,6269.0,4.109,1.508,FALSE POSITIVE,kepler,FALSE POSITIVE,0.75277746,FALSE POSITIVE
4.1747072,11.13,,,,,,,,FALSE POSITIVE,4.1747072,11.13,,,,,,,,CONFIRMED,kepler,CONFIRMED,0.41477397,CONFIRMED
0.622303871,1.84,80.9,0.77,0.338,9.9,5672.0,4.447,0.853,FALSE POSITIVE,0.622303871,1.84,80.9,0.77,0.338,9.9,5672.0,4.447,0.853,CONFIRMED,kepler,CONFIRMED,0.4719027,CONFIRMED
23.3924063,3.416,62.3,0.84,0.3153,8.1,6221.0,4.4,1.05,FALSE POSITIVE,23.3924063,3.416,62.3,0.84,0.3153,8.1,6221.0,4.4,1.05,CONFIRMED,kepler,CONFIRMED,0.48015958,CONFIRMED
75.906736,11.64,26.9,0.63,0.0506,9.2,6140.0,4.248,1.206,CANDIDATE,75.906736,11.64,26.9,0.63,0.0506,9.2,6140.0,4.248,1.206,CONFIRMED,kepler,CONFIRMED,0.438279,CONFIRMED
2.15888911,1.791,102.4,0.72,0.224,9.9,5269.0,4.627,0.713,CANDIDATE,2.15888911,1.791,102.4,0.72,0.224,9.9,5269.0,4.627,0.713,CONFIRMED,kepler,CONFIRMED,0.57106996,CONFIRMED
4.608901433,8.73393,378550.0,48.72,0.386,2624.6,5938.0,4.605,0.755,FALSE POSITIVE,4.608901433,8.73393,378550.0,48.72,0.386,2624.6,5938.0,4.605,0.755,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9993463,FALSE POSITIVE
17.5806026,4.17,138.8,1.87,0.879,8.4,5839.0,4.199,1.358,CANDIDATE,17.5806026,4.17,138.8,1.87,0.879,8.4,5839.0,4.199,1.358,CONFIRMED,kepler,CONFIRMED,0.5391754,CONFIRMED
3.326193904,2.08375,178470.0,14.72,0.001,502.0,3520.0,4.906,0.349,FALSE POSITIVE,3.326193904,2.08375,178470.0,14.72,0.001,502.0,3520.0,4.906,0.349,FALSE POSITIVE,kepler,FALSE POSITIVE,0.84682566,FALSE POSITIVE
12.823275455,5.32062,121990.0,44.29,0.93,2541.7,5973.0,4.562,0.826,FALSE POSITIVE,12.823275455,5.32062,121990.0,44.29,0.93,2541.7,5973.0,4.562,0.826,FALSE POSITIVE,kepler,FALSE POSITIVE,0.974043,FALSE POSITIVE
37.183276326,14.0996,221200.0,55.0,0.003,2648.4,5657.0,4.23,1.168,FALSE POSITIVE,37.183276326,14.0996,221200.0,55.0,0.003,2648.4,5657.0,4.23,1.168,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9935355,FALSE POSITIVE
5.065329723,4.90392,155610.0,60.35,0.725,5497.0,6350.0,4.233,1.286,FALSE POSITIVE,5.065329723,4.90392,155610.0,60.35,0.725,5497.0,6350.0,4.233,1.286,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9944639,FALSE POSITIVE
0.957079167,3.85011,48674.0,72.76,1.135,3062.6,6367.0,4.133,1.468,FALSE POSITIVE,0.957079167,3.85011,48674.0,72.76,1.135,3062.6,6367.0,4.133,1.468,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9193499,FALSE POSITIVE
9.380632783,4.295,65833.0,46.72,1.084,1053.1,5926.0,4.519,0.913,FALSE POSITIVE,9.380632783,4.295,65833.0,46.72,1.084,1053.1,5926.0,4.519,0.913,FALSE POSITIVE,kepler,FALSE POSITIVE,0.89743304,FALSE POSITIVE
10.064687893,3.59854,10088.0,30.11,1.261,585.4,5185.0,4.571,0.705,FALSE POSITIVE,10.064687893,3.59854,10088.0,30.11,1.261,585.4,5185.0,4.571,0.705,CONFIRMED,kepler,CONFIRMED,0.5102073,CONFIRMED
2.71772323,3.22,70.3,0.72,0.197,9.3,5135.0,4.464,0.874,CANDIDATE,2.71772323,3.22,70.3,0.72,0.197,9.3,5135.0,4.464,0.874,CONFIRMED,kepler,CONFIRMED,0.6497738,CONFIRMED
7.73591011,5.01919,315130.0,50.46,0.613,3786.7,5623.0,4.596,0.763,FALSE POSITIVE,7.73591011,5.01919,315130.0,50.46,0.613,3786.7,5623.0,4.596,0.763,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9993014,FALSE POSITIVE
3.359470825,2.14715,2707.8,129.93,1.281,504.1,6587.0,3.531,3.514,FALSE POSITIVE,3.359470825,2.14715,2707.8,129.93,1.281,504.1,6587.0,3.531,3.514,FALSE POSITIVE,kepler,FALSE POSITIVE,0.5931362,FALSE POSITIVE
20.729255112,7.53677,341970.0,53.87,0.575,2957.7,5256.0,4.502,0.802,FALSE POSITIVE,20.729255112,7.53677,341970.0,53.87,0.575,2957.7,5256.0,4.502,0.802,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9991817,FALSE POSITIVE
3.04459739,7.638,66.1,0.62,0.385,18.2,5525.0,4.603,0.753,FALSE POSITIVE,3.04459739,7.638,66.1,0.62,0.385,18.2,5525.0,4.603,0.753,CONFIRMED,kepler,CONFIRMED,0.4700912,CONFIRMED
3.796448299,11.5917,522880.0,232.39,0.249,1487.2,8117.0,3.748,3.07,FALSE POSITIVE,3.796448299,11.5917,522880.0,232.39,0.249,1487.2,8117.0,3.748,3.07,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9992984,FALSE POSITIVE
3.79654367,11.4071,70781.0,159.34,1.081,283.7,8117.0,3.748,3.07,FALSE POSITIVE,3.79654367,11.4071,70781.0,159.34,1.081,283.7,8117.0,3.748,3.07,FALSE POSITIVE,kepler,FALSE POSITIVE,0.6823348,FALSE POSITIVE
15.926990634,11.5142,394230.0,93.94,1.368,3458.3,5191.0,4.615,0.65,FALSE POSITIVE,15.926990634,11.5142,394230.0,93.94,1.368,3458.3,5191.0,4.615,0.65,FALSE POSITIVE,kepler,FALSE POSITIVE,0.99966663,FALSE POSITIVE
23.9830523,8.77,83.2,1.17,0.096,11.3,5696.0,4.178,1.292,CANDIDATE,23.9830523,8.77,83.2,1.17,0.096,11.3,5696.0,4.178,1.292,CONFIRMED,kepler,CONFIRMED,0.57574314,CONFIRMED
1.219049953,1.477,53.5,2.48,0.0517,10.1,5742.0,3.521,3.374,FALSE POSITIVE,1.219049953,1.477,53.5,2.48,0.0517,10.1,5742.0,3.521,3.374,CANDIDATE,kepler,CANDIDATE,0.5094118,CANDIDATE
0.64585177,1.97644,308500.0,51.1,1.138,808.3,4399.0,4.788,0.463,FALSE POSITIVE,0.64585177,1.97644,308500.0,51.1,1.138,808.3,4399.0,4.788,0.463,FALSE POSITIVE,kepler,FALSE POSITIVE,0.99474394,FALSE POSITIVE
134.413808,13.907,206.1,1.69,0.1857,12.5,6013.0,4.37,1.187,CANDIDATE,134.413808,13.907,206.1,1.69,0.1857,12.5,6013.0,4.37,1.187,CANDIDATE,kepler,CANDIDATE,0.42362666,CANDIDATE
1.70192371,3.0271,49833.0,40.15,0.906,351.1,5826.0,4.273,1.262,FALSE POSITIVE,1.70192371,3.0271,49833.0,40.15,0.906,351.1,5826.0,4.273,1.262,FALSE POSITIVE,kepler,FALSE POSITIVE,0.812838,FALSE POSITIVE
1.20693963,6.881,20.0,0.97,0.701,24.3,7331.0,4.041,2.041,FALSE POSITIVE,1.20693963,6.881,20.0,0.97,0.701,24.3,7331.0,4.041,2.041,CANDIDATE,kepler,CANDIDATE,0.43590927,CANDIDATE
3.008602107,4.34296,120270.0,56.15,0.948,502.0,6033.0,4.398,1.026,FALSE POSITIVE,3.008602107,4.34296,120270.0,56.15,0.948,502.0,6033.0,4.398,1.026,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9277111,FALSE POSITIVE
41.81145,2.208,302.0,1.4,0.0121,5.9,5593.0,4.478,0.812,FALSE POSITIVE,41.81145,2.208,302.0,1.4,0.0121,5.9,5593.0,4.478,0.812,CONFIRMED,kepler,CONFIRMED,0.5074811,CONFIRMED
0.846291334,1.79962,190190.0,30.8,0.779,1049.3,4627.0,4.721,0.526,FALSE POSITIVE,0.846291334,1.79962,190190.0,30.8,0.779,1049.3,4627.0,4.721,0.526,FALSE POSITIVE,kepler,FALSE POSITIVE,0.98196757,FALSE POSITIVE
1.930451347,3.87956,53075.0,58.77,1.121,602.3,6154.0,4.399,1.168,FALSE POSITIVE,1.930451347,3.87956,53075.0,58.77,1.121,602.3,6154.0,4.399,1.168,FALSE POSITIVE,kepler,FALSE POSITIVE,0.86387277,FALSE POSITIVE
2.427967843,4.7847,126980.0,108.33,0.954,472.8,7652.0,4.104,1.921,FALSE POSITIVE,2.427967843,4.7847,126980.0,108.33,0.954,472.8,7652.0,4.104,1.921,FALSE POSITIVE,kepler,FALSE POSITIVE,0.91094136,FALSE POSITIVE
347.97611,16.77,341.3,1.62,0.057,11.9,5995.0,4.536,0.878,CANDIDATE,347.97611,16.77,341.3,1.62,0.057,11.9,5995.0,4.536,0.878,CANDIDATE,kepler,CANDIDATE,0.4621664,CANDIDATE
6.840305932,4.32742,124930.0,62.08,1.094,2025.7,5970.0,4.521,0.908,FALSE POSITIVE,6.840305932,4.32742,124930.0,62.08,1.094,2025.7,5970.0,4.521,0.908,FALSE POSITIVE,kepler,FALSE POSITIVE,0.97188354,FALSE POSITIVE
1.032967155,1.17,127.3,21.22,0.025,8.3,5283.0,2.352,18.959,FALSE POSITIVE,1.032967155,1.17,127.3,21.22,0.025,8.3,5283.0,2.352,18.959,FALSE POSITIVE,kepler,FALSE POSITIVE,0.66242784,FALSE POSITIVE
2.489550708,2.84685,29839.0,36.91,1.185,443.6,6018.0,4.569,0.794,FALSE POSITIVE,2.489550708,2.84685,29839.0,36.91,1.185,443.6,6018.0,4.569,0.794,FALSE POSITIVE,kepler,FALSE POSITIVE,0.8298922,FALSE POSITIVE
2.980479588,3.72527,375340.0,70.52,0.479,1737.7,6065.0,4.377,1.047,FALSE POSITIVE,2.980479588,3.72527,375340.0,70.52,0.479,1737.7,6065.0,4.377,1.047,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9987975,FALSE POSITIVE
4.81712182,2.45699,35756.0,43.45,1.233,445.3,5419.0,4.581,0.795,FALSE POSITIVE,4.81712182,2.45699,35756.0,43.45,1.233,445.3,5419.0,4.581,0.795,FALSE POSITIVE,kepler,FALSE POSITIVE,0.7392516,FALSE POSITIVE
2.479948394,5.7219,150680.0,35.62,0.67,489.6,5391.0,4.539,0.822,FALSE POSITIVE,2.479948394,5.7219,150680.0,35.62,0.67,489.6,5391.0,4.539,0.822,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9403151,FALSE POSITIVE
1.58742695,2.66475,76162.0,37.64,0.718,1150.7,6440.0,4.313,1.241,FALSE POSITIVE,1.58742695,2.66475,76162.0,37.64,0.718,1150.7,6440.0,4.313,1.241,FALSE POSITIVE,kepler,FALSE POSITIVE,0.91818875,FALSE POSITIVE
19.668404822,21.1764,352810.0,42.91,0.0,1834.5,5260.0,4.56,0.717,FALSE POSITIVE,19.668404822,21.1764,352810.0,42.91,0.0,1834.5,5260.0,4.56,0.717,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9972364,FALSE POSITIVE
11.8187288,4.017,249.0,2.09,0.282,10.3,5803.0,4.211,1.328,CANDIDATE,11.8187288,4.017,249.0,2.09,0.282,10.3,5803.0,4.211,1.328,CONFIRMED,kepler,CONFIRMED,0.59823495,CONFIRMED
