koi_period,koi_duration,koi_depth,koi_prad,koi_impact,koi_snr,koi_steff,koi_slogg,koi_srad,koi_disposition,period,duration,depth,prad,impact,snr,steff,slogg,srad,disposition,mission,prediction,confidence,confirmed_label
0.849362238,1.36,114.9,0.85,0.453,11.9,4973.0,4.595,0.788,CANDIDATE,0.849362238,1.36,114.9,0.85,0.453,11.9,4973.0,4.595,0.788,CONFIRMED,kepler,CONFIRMED,0.74404335,CONFIRMED
0.741768294,0.4164,60.3,72.36,1.201,14.0,5897.0,3.637,3.147,CANDIDATE,0.741768294,0.4164,60.3,72.36,1.201,14.0,5897.0,3.637,3.147,CANDIDATE,kepler,CANDIDATE,0.7979311,CANDIDATE
0.93376962,7.023,125.8,16.3,1.142,28.5,6056.0,4.448,0.975,FALSE POSITIVE,0.93376962,7.023,125.8,16.3,1.142,28.5,6056.0,4.448,0.975,CONFIRMED,kepler,CONFIRMED,0.5030938,CONFIRMED
322.48381,22.99,1023.4,3.5,0.938,27.0,5968.0,4.534,0.881,FALSE POSITIVE,322.48381,22.99,1023.4,3.5,0.938,27.0,5968.0,4.534,0.881,FALSE POSITIVE,kepler,FALSE POSITIVE,0.8838202,FALSE POSITIVE
61.083322,10.396,227.5,1.61,0.649,11.5,5803.0,4.444,1.015,CANDIDATE,61.083322,10.396,227.5,1.61,0.649,11.5,5803.0,4.444,1.015,CANDIDATE,kepler,CANDIDATE,0.4394604,CANDIDATE
3.5944891,2.557,89.9,0.98,0.041,10.4,5523.0,4.364,1.046,CANDIDATE,3.5944891,2.557,89.9,0.98,0.041,10.4,5523.0,4.364,1.046,CONFIRMED,kepler,CONFIRMED,0.7527832,CONFIRMED
0.739404894,1.753,246.8,0.94,0.077,21.0,4205.0,4.635,0.624,FALSE POSITIVE,0.739404894,1.753,246.8,0.94,0.077,21.0,4205.0,4.635,0.624,CONFIRMED,kepler,CONFIRMED,0.78611636,CONFIRMED
4.8608059,1.966,252.1,1.21,0.374,8.9,5541.0,4.6,0.757,CANDIDATE,4.8608059,1.966,252.1,1.21,0.374,8.9,5541.0,4.6,0.757,CONFIRMED,kepler,CONFIRMED,0.6827856,CONFIRMED
4.04481159,2.479,33.0,0.67,0.393,7.5,6358.0,4.359,1.141,CANDIDATE,4.04481159,2.479,33.0,0.67,0.393,7.5,6358.0,4.359,1.141,CONFIRMED,kepler,CONFIRMED,0.48490316,CONFIRMED
25.949641315,11.6411,67.8,2.06,0.945,7.6,5109.0,3.873,1.922,FALSE POSITIVE,25.949641315,11.6411,67.8,2.06,0.945,7.6,5109.0,3.873,1.922,CANDIDATE,kepler,CANDIDATE,0.6963025,CANDIDATE
1.71051215,1.284,42.2,1.04,0.057,11.2,5925.0,3.989,1.589,FALSE POSITIVE,1.71051215,1.284,42.2,1.04,0.057,11.2,5925.0,3.989,1.589,CANDIDATE,kepler,CANDIDATE,0.6588222,CANDIDATE
62.869463,6.842,341.7,1.96,0.954,16.2,4762.0,4.535,0.781,CONFIRMED,62.869463,6.842,341.7,1.96,0.954,16.2,4762.0,4.535,0.781,CONFIRMED,kepler,CONFIRMED,0.73790497,CONFIRMED
84.8062818,9.0006,9936.0,36.51,1.265,121.6,5735.0,4.525,0.853,FALSE POSITIVE,84.8062818,9.0006,9936.0,36.51,1.265,121.6,5735.0,4.525,0.853,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9373224,FALSE POSITIVE
29.9632816,2.6,893.2,2.24,0.855,17.7,4463.0,4.623,0.638,CONFIRMED,29.9632816,2.6,893.2,2.24,0.855,17.7,4463.0,4.623,0.638,CONFIRMED,kepler,CONFIRMED,0.77375865,CONFIRMED
17.99643716,4.164,36923.0,30.08,1.122,123.5,4438.0,4.606,0.666,FALSE POSITIVE,17.99643716,4.164,36923.0,30.08,1.122,123.5,4438.0,4.606,0.666,FALSE POSITIVE,kepler,FALSE POSITIVE,0.5815042,FALSE POSITIVE
11.63486009,5.466,292.3,2.61,0.053,18.4,5570.0,4.066,1.548,CONFIRMED,11.63486009,5.466,292.3,2.61,0.053,18.4,5570.0,4.066,1.548,CONFIRMED,kepler,CONFIRMED,0.75135404,CONFIRMED
4.8302364,7.983,22.5,1.06,0.316,11.6,5086.0,3.678,2.247,CANDIDATE,4.8302364,7.983,22.5,1.06,0.316,11.6,5086.0,3.678,2.247,CANDIDATE,kepler,CANDIDATE,0.7910762,CANDIDATE
56.446465,7.371,147.9,1.57,0.874,12.4,5995.0,4.337,1.117,CANDIDATE,56.446465,7.371,147.9,1.57,0.874,12.4,5995.0,4.337,1.117,CONFIRMED,kepler,CONFIRMED,0.71909225,CONFIRMED
31.4202111,4.021,390.5,1.45,0.075,10.6,5269.0,4.603,0.748,CANDIDATE,31.4202111,4.021,390.5,1.45,0.075,10.6,5269.0,4.603,0.748,CONFIRMED,kepler,CONFIRMED,0.7419907,CONFIRMED
10.8118317,2.627,76.8,1.24,0.896,9.5,6025.0,4.331,1.196,CONFIRMED,10.8118317,2.627,76.8,1.24,0.896,9.5,6025.0,4.331,1.196,CONFIRMED,kepler,CONFIRMED,0.638417,CONFIRMED
5.56676609,1.812,173.8,1.12,0.392,12.0,5032.0,4.479,0.859,CANDIDATE,5.56676609,1.812,173.8,1.12,0.392,12.0,5032.0,4.479,0.859,CONFIRMED,kepler,CONFIRMED,0.7690644,CONFIRMED
1.208528832,1.336,180.8,1.25,0.039,10.6,6072.0,4.51,0.923,FALSE POSITIVE,1.208528832,1.336,180.8,1.25,0.039,10.6,6072.0,4.51,0.923,CONFIRMED,kepler,CONFIRMED,0.47465187,CONFIRMED
208.18711785,2.5404,394.7,1.99,0.321,4.2,5780.0,4.438,1.0,FALSE POSITIVE,208.18711785,2.5404,394.7,1.99,0.321,4.2,5780.0,4.438,1.0,CONFIRMED,kepler,CONFIRMED,0.60636425,CONFIRMED
0.93198504,2.0472,326.6,17.72,1.19,44.5,5470.0,4.509,0.777,FALSE POSITIVE,0.93198504,2.0472,326.6,17.72,1.19,44.5,5470.0,4.509,0.777,CONFIRMED,kepler,CONFIRMED,0.62117827,CONFIRMED
0.60818508,0.909,144.7,96.03,1.835,18.9,5981.0,4.372,1.043,FALSE POSITIVE,0.60818508,0.909,144.7,96.03,1.835,18.9,5981.0,4.372,1.043,FALSE POSITIVE,kepler,FALSE POSITIVE,0.92973524,FALSE POSITIVE
5.38613715,1.943,169.3,0.86,0.197,8.9,5516.0,4.669,0.656,CANDIDATE,5.38613715,1.943,169.3,0.86,0.197,8.9,5516.0,4.669,0.656,CONFIRMED,kepler,CONFIRMED,0.67185056,CONFIRMED
13.2965044,5.68,133.4,0.88,0.902,9.1,4352.0,4.671,0.613,CANDIDATE,13.2965044,5.68,133.4,0.88,0.902,9.1,4352.0,4.671,0.613,CONFIRMED,kepler,CONFIRMED,0.72003895,CONFIRMED
21.8420304,3.843,79.5,2.01,0.208,9.5,6194.0,3.813,2.241,CANDIDATE,21.8420304,3.843,79.5,2.01,0.208,9.5,6194.0,3.813,2.241,CANDIDATE,kepler,CANDIDATE,0.8644141,CANDIDATE
1.65320144,1.525,132.1,0.74,0.148,6.7,4544.0,4.609,0.661,FALSE POSITIVE,1.65320144,1.525,132.1,0.74,0.148,6.7,4544.0,4.609,0.661,CONFIRMED,kepler,CONFIRMED,0.7727812,CONFIRMED
3.37487541,3.085,53.8,0.75,0.389,8.3,6181.0,4.464,1.006,FALSE POSITIVE,3.37487541,3.085,53.8,0.75,0.389,8.3,6181.0,4.464,1.006,CONFIRMED,kepler,CONFIRMED,0.6439517,CONFIRMED
0.962825082,2.8464,118.1,5.18,0.088,40.7,4898.0,3.212,4.928,FALSE POSITIVE,0.962825082,2.8464,118.1,5.18,0.088,40.7,4898.0,3.212,4.928,CANDIDATE,kepler,CANDIDATE,0.90722036,CANDIDATE
309.494217,13.716,292.0,2.79,0.0542,14.5,6908.0,4.085,1.614,FALSE POSITIVE,309.494217,13.716,292.0,2.79,0.0542,14.5,6908.0,4.085,1.614,CANDIDATE,kepler,CANDIDATE,0.8957662,CANDIDATE
0.876850385,1.534,59.2,1.35,0.049,9.7,6102.0,4.069,1.756,CANDIDATE,0.876850385,1.534,59.2,1.35,0.049,9.7,6102.0,4.069,1.756,CANDIDATE,kepler,CANDIDATE,0.5769562,CANDIDATE
24.2382519,2.703,465.5,2.19,0.82,11.3,5763.0,4.527,0.904,FALSE POSITIVE,24.2382519,2.703,465.5,2.19,0.82,11.3,5763.0,4.527,0.904,CONFIRMED,kepler,CONFIRMED,0.58800596,CONFIRMED
24.2416103,5.137,323.4,1.61,0.069,10.8,5763.0,4.527,0.904,FALSE POSITIVE,24.2416103,5.137,323.4,1.61,0.069,10.8,5763.0,4.527,0.904,CONFIRMED,kepler,CONFIRMED,0.716198,CONFIRMED
413.51856,10.395,391.1,1.96,0.019,7.9,6031.0,4.45,0.992,CANDIDATE,413.51856,10.395,391.1,1.96,0.019,7.9,6031.0,4.45,0.992,CANDIDATE,kepler,CANDIDATE,0.793414,CANDIDATE
20.7106368,2.693,142.5,1.12,0.604,11.0,5631.0,4.478,0.901,CANDIDATE,20.7106368,2.693,142.5,1.12,0.604,11.0,5631.0,4.478,0.901,CONFIRMED,kepler,CONFIRMED,0.7131641,CONFIRMED
69.3788597,3.807,530.4,2.07,0.539,16.8,5806.0,4.529,0.874,FALSE POSITIVE,69.3788597,3.807,530.4,2.07,0.539,16.8,5806.0,4.529,0.874,CONFIRMED,kepler,CONFIRMED,0.6766363,CONFIRMED
29.3493852,4.313,659.2,2.02,0.75,20.3,4987.0,4.613,0.722,CONFIRMED,29.3493852,4.313,659.2,2.02,0.75,20.3,4987.0,4.613,0.722,CONFIRMED,kepler,CONFIRMED,0.7595472,CONFIRMED
3.43633133,0.675,473.5,1.44,0.114,14.5,5201.0,4.616,0.651,CANDIDATE,3.43633133,0.675,473.5,1.44,0.114,14.5,5201.0,4.616,0.651,CONFIRMED,kepler,CONFIRMED,0.6989348,CONFIRMED
449.57274,9.328,221.4,3.08,0.2059,14.1,5691.0,3.842,2.079,FALSE POSITIVE,449.57274,9.328,221.4,3.08,0.2059,14.1,5691.0,3.842,2.079,CANDIDATE,kepler,CANDIDATE,0.82956874,CANDIDATE
245.059374,9.549,165.0,1.63,0.0927,15.1,6036.0,4.127,1.265,FALSE POSITIVE,245.059374,9.549,165.0,1.63,0.0927,15.1,6036.0,4.127,1.265,CONFIRMED,kepler,CONFIRMED,0.50561357,CONFIRMED
142.703888,5.808,225.5,1.95,0.062,11.0,6701.0,4.326,1.289,CANDIDATE,142.703888,5.808,225.5,1.95,0.062,11.0,6701.0,4.326,1.289,CANDIDATE,kepler,CANDIDATE,0.48006073,CANDIDATE
3.38080537,3.275,200.9,1.69,0.067,11.6,6072.0,4.343,1.193,CANDIDATE,3.38080537,3.275,200.9,1.69,0.067,11.6,6072.0,4.343,1.193,CONFIRMED,kepler,CONFIRMED,0.7195409,CONFIRMED
10.4716194,4.512,123.9,1.74,0.184,11.7,5812.0,4.083,1.574,CANDIDATE,10.4716194,4.512,123.9,1.74,0.184,11.7,5812.0,4.083,1.574,CONFIRMED,kepler,CONFIRMED,0.7533073,CONFIRMED
11.49500229,7.602,51.4,1.53,0.911,22.9,6033.0,3.985,1.788,CONFIRMED,11.49500229,7.602,51.4,1.53,0.911,22.9,6033.0,3.985,1.788,CONFIRMED,kepler,CONFIRMED,0.55022293,CONFIRMED
0.708726708,0.753,313.6,0.92,0.28,13.4,4607.0,4.733,0.515,FALSE POSITIVE,0.708726708,0.753,313.6,0.92,0.28,13.4,4607.0,4.733,0.515,CONFIRMED,kepler,CONFIRMED,0.7322757,CONFIRMED
283.72675,15.49,84.6,1.18,0.3461,9.3,6496.0,4.301,1.257,FALSE POSITIVE,283.72675,15.49,84.6,1.18,0.3461,9.3,6496.0,4.301,1.257,CANDIDATE,kepler,CANDIDATE,0.88338006,CANDIDATE
373.60683,8.752,534.8,2.5,0.588,9.3,6184.0,4.448,1.038,FALSE POSITIVE,373.60683,8.752,534.8,2.5,0.588,9.3,6184.0,4.448,1.038,CANDIDATE,kepler,CANDIDATE,0.6902798,CANDIDATE
6.78788113,2.26,73.1,2.44,0.022,7.8,6537.0,3.76,2.829,CANDIDATE,6.78788113,2.26,73.1,2.44,0.022,7.8,6537.0,3.76,2.829,CANDIDATE,kepler,CANDIDATE,0.8910942,CANDIDATE
5.47455167,3.71,73.2,1.4,0.931,10.8,5611.0,4.19,1.312,CANDIDATE,5.47455167,3.71,73.2,1.4,0.931,10.8,5611.0,4.19,1.312,CONFIRMED,kepler,CONFIRMED,0.76672196,CONFIRMED
3.43861067,1.264,46.8,1.01,0.629,9.5,5383.0,4.112,1.401,CANDIDATE,3.43861067,1.264,46.8,1.01,0.629,9.5,5383.0,4.112,1.401,CONFIRMED,kepler,CONFIRMED,0.70961773,CONFIRMED
4.8754765,1.902,39.6,0.8,0.084,8.8,5513.0,4.179,1.286,CANDIDATE,4.8754765,1.902,39.6,0.8,0.084,8.8,5513.0,4.179,1.286,CONFIRMED,kepler,CONFIRMED,0.72794396,CONFIRMED
4.29388808,3.618,110.6,1.68,0.272,17.9,6615.0,4.173,1.574,FALSE POSITIVE,4.29388808,3.618,110.6,1.68,0.272,17.9,6615.0,4.173,1.574,CANDIDATE,kepler,CANDIDATE,0.5585466,CANDIDATE
13.5437884,5.7076,6608.7,32.21,1.269,114.4,5463.0,4.582,0.794,FALSE POSITIVE,13.5437884,5.7076,6608.7,32.21,1.269,114.4,5463.0,4.582,0.794,FALSE POSITIVE,kepler,FALSE POSITIVE,0.7793314,FALSE POSITIVE
65.6491001,7.298,983.9,2.52,0.038,20.5,5436.0,4.573,0.819,CONFIRMED,65.6491001,7.298,983.9,2.52,0.038,20.5,5436.0,4.573,0.819,CONFIRMED,kepler,CONFIRMED,0.68758875,CONFIRMED
25.1593389,5.198,358.1,1.76,0.035,13.1,5973.0,4.506,0.935,CONFIRMED,25.1593389,5.198,358.1,1.76,0.035,13.1,5973.0,4.506,0.935,CONFIRMED,kepler,CONFIRMED,0.7052917,CONFIRMED
10.5071781,2.68,271.8,1.41,0.232,11.1,5290.0,4.46,0.865,CANDIDATE,10.5071781,2.68,271.8,1.41,0.232,11.1,5290.0,4.46,0.865,CONFIRMED,kepler,CONFIRMED,0.7671801,CONFIRMED
31.7787564,8.093,262.0,1.5,0.29,25.9,5638.0,4.391,0.928,CONFIRMED,31.7787564,8.093,262.0,1.5,0.29,25.9,5638.0,4.391,0.928,CONFIRMED,kepler,CONFIRMED,0.74012136,CONFIRMED
5.4398033,3.256,85.5,1.0,0.136,8.4,6108.0,4.43,1.08,CANDIDATE,5.4398033,3.256,85.5,1.0,0.136,8.4,6108.0,4.43,1.08,CONFIRMED,kepler,CONFIRMED,0.68563145,CONFIRMED
1.332568744,3.755,24.1,0.58,0.751,29.1,6620.0,4.411,1.081,FALSE POSITIVE,1.332568744,3.755,24.1,0.58,0.751,29.1,6620.0,4.411,1.081,CONFIRMED,kepler,CONFIRMED,0.40377313,CONFIRMED
9.0194714,5.92,191.6,1.07,0.2805,7.2,5775.0,4.59,0.768,CONFIRMED,9.0194714,5.92,191.6,1.07,0.2805,7.2,5775.0,4.59,0.768,CONFIRMED,kepler,CONFIRMED,0.6764509,CONFIRMED
8.8493948,6.928,43.8,0.82,0.819,12.1,6095.0,4.349,1.11,CANDIDATE,8.8493948,6.928,43.8,0.82,0.819,12.1,6095.0,4.349,1.11,CONFIRMED,kepler,CONFIRMED,0.7337892,CONFIRMED
51.567801,5.514,210.1,1.3,0.554,13.5,5285.0,4.467,0.876,CANDIDATE,51.567801,5.514,210.1,1.3,0.554,13.5,5285.0,4.467,0.876,CONFIRMED,kepler,CONFIRMED,0.76427823,CONFIRMED
16.4491515,6.696,70.9,2.75,0.866,11.0,5334.0,3.712,2.789,CANDIDATE,16.4491515,6.696,70.9,2.75,0.866,11.0,5334.0,3.712,2.789,CANDIDATE,kepler,CANDIDATE,0.7576486,CANDIDATE
0.428046051,0.776,126.0,0.87,0.041,14.1,5285.0,4.566,0.775,CANDIDATE,0.428046051,0.776,126.0,0.87,0.041,14.1,5285.0,4.566,0.775,CONFIRMED,kepler,CONFIRMED,0.70169187,CONFIRMED
0.814278961,2.087,72.0,0.76,0.451,13.0,5537.0,4.539,0.886,FALSE POSITIVE,0.814278961,2.087,72.0,0.76,0.451,13.0,5537.0,4.539,0.886,CONFIRMED,kepler,CONFIRMED,0.7055309,CONFIRMED
19.254536,4.754,186.0,1.32,0.806,9.2,5668.0,4.545,0.868,CANDIDATE,19.254536,4.754,186.0,1.32,0.806,9.2,5668.0,4.545,0.868,CONFIRMED,kepler,CONFIRMED,0.66981286,CONFIRMED
2.1890751,2.365,94.8,0.87,0.048,12.6,6077.0,4.526,0.891,FALSE POSITIVE,2.1890751,2.365,94.8,0.87,0.048,12.6,6077.0,4.526,0.891,CONFIRMED,kepler,CONFIRMED,0.597869,CONFIRMED
384.6961,6.167,787.0,1.78,0.5221,8.2,4228.0,4.64,0.623,CANDIDATE,384.6961,6.167,787.0,1.78,0.5221,8.2,4228.0,4.64,0.623,CONFIRMED,kepler,CONFIRMED,0.59929323,CONFIRMED
2.42649862,2.014,29.2,0.75,0.673,15.2,6033.0,4.176,1.316,FALSE POSITIVE,2.42649862,2.014,29.2,0.75,0.673,15.2,6033.0,4.176,1.316,CONFIRMED,kepler,CONFIRMED,0.56879574,CONFIRMED
8.80854183,34.7564,174.7,2.69,0.993,137.3,6017.0,4.3,1.21,FALSE POSITIVE,8.80854183,34.7564,174.7,2.69,0.993,137.3,6017.0,4.3,1.21,FALSE POSITIVE,kepler,FALSE POSITIVE,0.97324026,FALSE POSITIVE
219.74735,22.48,190.4,3.24,0.097,12.7,5127.0,3.602,2.38,FALSE POSITIVE,219.74735,22.48,190.4,3.24,0.097,12.7,5127.0,3.602,2.38,CANDIDATE,kepler,CANDIDATE,0.87613714,CANDIDATE
19.7639874,12.319,51.3,1.19,0.489,13.5,6195.0,4.072,1.617,FALSE POSITIVE,19.7639874,12.319,51.3,1.19,0.489,13.5,6195.0,4.072,1.617,CANDIDATE,kepler,CANDIDATE,0.70810723,CANDIDATE
6.05919881,1.365,154.2,1.21,0.438,11.7,5734.0,4.462,0.962,CONFIRMED,6.05919881,1.365,154.2,1.21,0.438,11.7,5734.0,4.462,0.962,CONFIRMED,kepler,CONFIRMED,0.6528402,CONFIRMED
7.5143967,4.865,36.3,0.96,0.399,9.8,6206.0,4.159,1.573,CONFIRMED,7.5143967,4.865,36.3,0.96,0.399,9.8,6206.0,4.159,1.573,CONFIRMED,kepler,CONFIRMED,0.7357398,CONFIRMED
33.1981761,4.709,336.7,3.21,0.826,11.8,5570.0,4.066,1.548,CONFIRMED,33.1981761,4.709,336.7,3.21,0.826,11.8,5570.0,4.066,1.548,CONFIRMED,kepler,CONFIRMED,0.7497072,CONFIRMED
5.32784157,4.696,87.2,0.86,0.116,15.9,5638.0,4.391,0.928,CONFIRMED,5.32784157,4.696,87.2,0.86,0.116,15.9,5638.0,4.391,0.928,CONFIRMED,kepler,CONFIRMED,0.768915,CONFIRMED
71.05457555,1.9162,4853.2,5.91,0.061,95.9,5290.0,4.46,0.865,CANDIDATE,71.05457555,1.9162,4853.2,5.91,0.061,95.9,5290.0,4.46,0.865,CONFIRMED,kepler,CONFIRMED,0.76156795,CONFIRMED
20.5512722,4.639,191.2,1.64,0.946,20.0,5401.0,4.464,0.918,CANDIDATE,20.5512722,4.639,191.2,1.64,0.946,20.0,5401.0,4.464,0.918,CONFIRMED,kepler,CONFIRMED,0.75444514,CONFIRMED
31.827649,1.639,520.0,4.98,0.785,16.4,4774.0,3.838,1.954,CONFIRMED,31.827649,1.639,520.0,4.98,0.785,16.4,4774.0,3.838,1.954,CONFIRMED,kepler,CONFIRMED,0.5625915,CONFIRMED
7.5861587,4.32,116.8,1.07,0.858,10.8,5934.0,4.444,0.871,CANDIDATE,7.5861587,4.32,116.8,1.07,0.858,10.8,5934.0,4.444,0.871,CONFIRMED,kepler,CONFIRMED,0.6808646,CONFIRMED
0.824000125,0.855,183.1,0.42,0.7697,12.3,3396.0,4.991,0.28,CONFIRMED,0.824000125,0.855,183.1,0.42,0.7697,12.3,3396.0,4.991,0.28,CONFIRMED,kepler,CONFIRMED,0.6757706,CONFIRMED
0.772152075,1.78,43.6,4.44,1.009,13.6,5951.0,3.787,2.08,FALSE POSITIVE,0.772152075,1.78,43.6,4.44,1.009,13.6,5951.0,3.787,2.08,CANDIDATE,kepler,CANDIDATE,0.86252064,CANDIDATE
42.049523793,2.1372,607.9,1.19,0.23,5.1,4281.0,4.761,0.48,CANDIDATE,42.049523793,2.1372,607.9,1.19,0.23,5.1,4281.0,4.761,0.48,CONFIRMED,kepler,CONFIRMED,0.75077575,CONFIRMED
1.08469871,4.077,124.0,1.11,0.672,16.9,5942.0,4.506,0.938,FALSE POSITIVE,1.08469871,4.077,124.0,1.11,0.672,16.9,5942.0,4.506,0.938,CONFIRMED,kepler,CONFIRMED,0.66605717,CONFIRMED
6.60180003,2.624,213.4,1.25,0.204,8.1,5591.0,4.559,0.86,CANDIDATE,6.60180003,2.624,213.4,1.25,0.204,8.1,5591.0,4.559,0.86,CONFIRMED,kepler,CONFIRMED,0.70672697,CONFIRMED
3.19938075,1.761,76.1,0.62,0.268,9.8,5483.0,4.632,0.702,CANDIDATE,3.19938075,1.761,76.1,0.62,0.268,9.8,5483.0,4.632,0.702,CONFIRMED,kepler,CONFIRMED,0.68106025,CONFIRMED
3.04185157,1.434,69.0,0.71,0.176,11.1,5802.0,4.537,0.857,CANDIDATE,3.04185157,1.434,69.0,0.71,0.176,11.1,5802.0,4.537,0.857,CONFIRMED,kepler,CONFIRMED,0.6185244,CONFIRMED
5.660274452,0.9077,414.1,11.02,1.092,26.4,5615.0,4.478,0.842,FALSE POSITIVE,5.660274452,0.9077,414.1,11.02,1.092,26.4,5615.0,4.478,0.842,CONFIRMED,kepler,CONFIRMED,0.49524686,CONFIRMED
1.23512429,4.22,15.2,0.38,0.556,15.7,5798.0,4.507,0.941,FALSE POSITIVE,1.23512429,4.22,15.2,0.38,0.556,15.7,5798.0,4.507,0.941,CONFIRMED,kepler,CONFIRMED,0.71253586,CONFIRMED
1.381257093,1.125,92.3,1.1,0.351,11.0,5861.0,4.385,1.131,FALSE POSITIVE,1.381257093,1.125,92.3,1.1,0.351,11.0,5861.0,4.385,1.131,CONFIRMED,kepler,CONFIRMED,0.5922111,CONFIRMED
1.89873195,1.382,78.0,0.93,0.197,10.2,5942.0,4.439,1.05,CANDIDATE,1.89873195,1.382,78.0,0.93,0.197,10.2,5942.0,4.439,1.05,CONFIRMED,kepler,CONFIRMED,0.5845322,CONFIRMED
11.39110963,2.749,593.4,1.9,0.569,12.1,4999.0,4.587,0.76,CANDIDATE,11.39110963,2.749,593.4,1.9,0.569,12.1,4999.0,4.587,0.76,CONFIRMED,kepler,CONFIRMED,0.76221496,CONFIRMED
2.41810158,2.144,46.8,0.85,0.016,13.4,6258.0,4.307,1.239,CONFIRMED,2.41810158,2.144,46.8,0.85,0.016,13.4,6258.0,4.307,1.239,CONFIRMED,kepler,CONFIRMED,0.5241841,CONFIRMED
7.13044117,2.566,31.9,1.18,0.068,10.5,6312.0,3.964,2.074,CANDIDATE,7.13044117,2.566,31.9,1.18,0.068,10.5,6312.0,3.964,2.074,CANDIDATE,kepler,CANDIDATE,0.79347706,CANDIDATE
33.4203001,5.307,436.6,2.46,0.789,8.9,5731.0,4.372,1.066,CONFIRMED,33.4203001,5.307,436.6,2.46,0.789,8.9,5731.0,4.372,1.066,CONFIRMED,kepler,CONFIRMED,0.74490035,CONFIRMED
58.3437362,22.482,1266.8,93.55,1.246,75.0,5896.0,3.65,3.006,FALSE POSITIVE,58.3437362,22.482,1266.8,93.55,1.246,75.0,5896.0,3.65,3.006,CANDIDATE,kepler,CANDIDATE,0.5292991,CANDIDATE
1.070982122,1.255,43.4,0.98,0.563,9.0,5717.0,4.109,1.433,FALSE POSITIVE,1.070982122,1.255,43.4,0.98,0.563,9.0,5717.0,4.109,1.433,CONFIRMED,kepler,CONFIRMED,0.58626586,CONFIRMED
18.0939004,3.294,467.3,1.91,0.445,11.6,5904.0,4.543,0.867,CANDIDATE,18.0939004,3.294,467.3,1.91,0.445,11.6,5904.0,4.543,0.867,CONFIRMED,kepler,CONFIRMED,0.6601796,CONFIRMED
34.9524256,1.717,677.0,21.74,1.225,15.8,4921.0,4.591,0.779,CANDIDATE,34.9524256,1.717,677.0,21.74,1.225,15.8,4921.0,4.591,0.779,CONFIRMED,kepler,CONFIRMED,0.7310419,CONFIRMED
23.81578356,3.7591,4856.7,8.4,0.958,71.0,5561.0,4.572,0.818,FALSE POSITIVE,23.81578356,3.7591,4856.7,8.4,0.958,71.0,5561.0,4.572,0.818,CONFIRMED,kepler,CONFIRMED,0.47980756,CONFIRMED
31.1748311,3.79,200.2,1.31,0.016,17.0,6086.0,4.511,0.921,CONFIRMED,31.1748311,3.79,200.2,1.31,0.016,17.0,6086.0,4.511,0.921,CONFIRMED,kepler,CONFIRMED,0.6705503,CONFIRMED
0.474811162,1.169,205.2,1.28,0.44,17.4,5799.0,4.539,0.878,FALSE POSITIVE,0.474811162,1.169,205.2,1.28,0.44,17.4,5799.0,4.539,0.878,CONFIRMED,kepler,CONFIRMED,0.58356696,CONFIRMED
47.0568476,5.2232,1531.2,2.84,0.027,38.0,5288.0,4.613,0.74,CONFIRMED,47.0568476,5.2232,1531.2,2.84,0.027,38.0,5288.0,4.613,0.74,CONFIRMED,kepler,CONFIRMED,0.7377025,CONFIRMED
367.73299,10.158,503.9,2.1,0.0064,11.2,6225.0,4.481,0.931,FALSE POSITIVE,367.73299,10.158,503.9,2.1,0.0064,11.2,6225.0,4.481,0.931,CANDIDATE,kepler,CANDIDATE,0.81445444,CANDIDATE
15.1516409,5.105,191.5,1.38,0.173,11.4,5780.0,4.438,1.0,CANDIDATE,15.1516409,5.105,191.5,1.38,0.173,11.4,5780.0,4.438,1.0,CONFIRMED,kepler,CONFIRMED,0.74289185,CONFIRMED
7.4213444,2.361,315.9,1.73,0.1732,8.7,6032.0,4.485,0.973,CANDIDATE,7.4213444,2.361,315.9,1.73,0.1732,8.7,6032.0,4.485,0.973,CONFIRMED,kepler,CONFIRMED,0.62188286,CONFIRMED
0.743495989,2.255,172.8,11.82,1.144,26.0,5345.0,4.639,0.686,FALSE POSITIVE,0.743495989,2.255,172.8,11.82,1.144,26.0,5345.0,4.639,0.686,CONFIRMED,kepler,CONFIRMED,0.640875,CONFIRMED
1.405887031,1.184,216.0,0.95,0.364,13.8,4440.0,4.618,0.653,FALSE POSITIVE,1.405887031,1.184,216.0,0.95,0.364,13.8,4440.0,4.618,0.653,CONFIRMED,kepler,CONFIRMED,0.76867306,CONFIRMED
17.7412303,4.816,144.7,1.14,0.065,9.2,5817.0,4.491,0.956,CANDIDATE,17.7412303,4.816,144.7,1.14,0.065,9.2,5817.0,4.491,0.956,CONFIRMED,kepler,CONFIRMED,0.72385883,CONFIRMED
2.63527677,1.997,70.4,0.76,0.646,10.7,5215.0,4.496,0.864,CANDIDATE,2.63527677,1.997,70.4,0.76,0.646,10.7,5215.0,4.496,0.864,CONFIRMED,kepler,CONFIRMED,0.75210965,CONFIRMED
1.45728997,3.582,71.3,0.93,0.749,15.5,6063.0,4.476,1.012,FALSE POSITIVE,1.45728997,3.582,71.3,0.93,0.749,15.5,6063.0,4.476,1.012,CONFIRMED,kepler,CONFIRMED,0.6289652,CONFIRMED
147.388124,8.781,909.2,3.03,0.005,15.8,6046.0,4.478,1.007,CANDIDATE,147.388124,8.781,909.2,3.03,0.005,15.8,6046.0,4.478,1.007,CONFIRMED,kepler,CONFIRMED,0.47406185,CONFIRMED
